"Player ID","Name","Kills","Deaths","K/D","Max kill streak","Kill(s) / minute","Death(s) / minute","Max death streak","Max TK streak","Death by TK","Death by TK Streak","(aprox.) Longest life min.","(aprox.) Shortest life secs.","Nemesis","Victim","Combat Effectiveness","Support Points","Defensive Points","Offensive Points","Weapons","Death by Weapons"
"76561198079076707","Swift","15","17","0.88","6","0.34","0.38","8","0","2","1","461","30","{""GBI • Ham"":1,""VLKㆍBLAST"":1,""VLKㆍFejfi"":2,""VLKㆍGkost"":1,""VLKㆍizizi"":2,""VLKㆍTripø"":1,""VLKㆍCT-7567"":1,""VLKㆍZUGY-CZ"":1,""GBI • SaMryn"":2,""VLKㆍSandiary"":1,""VLKㆍULTIMATE"":1,""Kempování ☂"":1,""VLKㆍHopity CZ"":1,""VLKㆍムRaptorム"":1}","{""VLKㆍPeap"":1,""VLKㆍBLAST"":3,""VLKㆍBOREC"":1,""VLKㆍKejtha"":1,""VLKㆍzoomik23"":1,""VLK ㆍmatyáš"":1,""VLKㆍRudysCze88"":2,""VLKㆍムRaptorム"":3,""zasraný táborník "":1,""VLKㆍ🅳🆆🅾🆁🅳"":1}","154","355","620","100","{""GEWEHR 43"":14,""M43 STIELHANDGRANATE"":1}","{""BAZOOKA"":2,""M1 GARAND"":4,""M1 CARBINE"":2,""M1A1 THOMPSON"":1,""M3 GREASE GUN"":1,""BROWNING M1919"":4,""M97 TRENCH GUN"":1,""155MM HOWITZER [M114]"":1,""37MM CANNON [Stuart M5A1]"":1}"
"76561198216438415","=AngeloDeLaMorte_TV=","17","30","0.57","4","0.38","0.67","5","0","1","1","288","16","{""VLKㆍmIKI"":1,""GBI • Ham"":2,""VLKㆍizizi"":1,""VLKㆍTripø"":3,""VLKㆍWΦRRY"":1,""VLKㆍCT-7567"":1,""VLKㆍMaximus"":1,""VLKㆍULTIMATE"":3,""Kempování ☂"":3,""VLKㆍBl4y3r CZ"":3,""VLKㆍdrakobiec"":2,""VLKㆍHellfuhRer"":1,""VLKㆍLoreMaster"":1,""VLKㆍDesertFox19"":3,""VLKㆍrockNrollBombing"":4}","{""Altanok5"":1,""GBI • Ham"":1,""VLKㆍBOREC"":1,""VLKㆍizizi"":1,""VLKㆍTripø"":3,""VLKㆍHamibaba"":1,""VLKㆍBl4y3r CZ"":2,""VLKㆍHopity CZ"":1,""VLKㆍLoreMaster"":1,""VLKㆍRudysCze88"":1,""VLKㆍDesertFox19"":1,""zasraný táborník "":1,""VLKㆍrockNrollBombing"":2}","131","946","500","100","{""GEWEHR 43"":17}","{""SATCHEL"":1,""M1 GARAND"":13,""MK2 GRENADE"":2,""M1A1 THOMPSON"":5,""BROWNING M1919"":3,""155MM HOWITZER [M114]"":1,""COAXIAL M1919 [Stuart M5A1]"":2,""HULL M1919 [Sherman M4A3(75)W]"":1,""75MM CANNON [Sherman M4A3(75)W]"":1,""76MM M1 GUN [Sherman M4A3E2(76)]"":1}"
"76561198366058939","Bespokeparasite","5","1","5","4","0.12","0.02","1","2","0","0","1400","1400","{""VLKㆍMaximus"":1}","{""VLKㆍDominik"":1,""GBI • SaMryn"":2,""VLKㆍSandiary"":1,""zasraný táborník "":1}","330","85","780","40","{""20MM KWK 30 [Sd.Kfz.121 Luchs]"":1,""COAXIAL MG34 [Sd.Kfz.181 Tiger 1]"":3,""88 KWK 36 L/56 [Sd.Kfz.181 Tiger 1]"":1}","{""75MM CANNON [Sherman M4A3(75)W]"":1}"
"76561198087791427","Rob491","9","11","0.82","3","0.2","0.25","6","1","0","0","880","32","{""VLKㆍmIKI"":1,""GBI • Ham"":1,""VLKㆍFejfi"":1,""VLKㆍCT-7567"":3,""VLKㆍSKILLIZ1"":1,""VLKㆍULTIMATE"":1,""Kempování ☂"":1,""VLKㆍムRaptorム"":2}","{""Altanok5"":1,""VLKㆍmIKI"":1,""VLKㆍV4ndry"":1,""VLKㆍHamibaba"":1,""Kempování ☂"":1,""VLKㆍBl4y3r CZ"":1,""VLKㆍムRaptorム"":1,""VLKㆍ🅳🆆🅾🆁🅳"":2}","131","495","720","0","{""MP40"":1,""KARABINER 98K"":2,""PANZERSCHRECK"":2,""75MM CANNON [PAK 40]"":1,""50mm KwK 39/1 [Sd.Kfz.234 Puma]"":3}","{""BAZOOKA"":1,""M1 GARAND"":4,""BROWNING M1919"":1,""155MM HOWITZER [M114]"":3,""M6 37mm [M8 Greyhound]"":1,""COAXIAL M1919 [Stuart M5A1]"":1}"
"76561198352672635","Will b","21","4","5.25","10","0.47","0.09","1","1","0","0","1177","213","{""VLKㆍKW"":1,""VLKㆍMaximus"":1,""VLKㆍRennee77"":1,""VLKㆍムRaptorム"":1}","{""VLKㆍKW"":1,""VLKㆍMajk"":1,""VLKㆍmIKI"":1,""VLKㆍogmo"":2,""VLKㆍBLAST"":2,""VLKㆍizizi"":1,""VLKㆍKejtha"":1,""VLKㆍV4ndry"":1,""VLKㆍKrejcar"":1,""VLKㆍZUGY-CZ"":3,""VLKㆍSKILLIZ1"":1,""VLKㆍSandiary"":1,""VLKㆍBl4y3r CZ"":1,""VLKㆍHopity CZ"":1,""VLKㆍHellfuhRer"":1,""VLKㆍDesertFox19"":1,""VLKㆍムRaptorム"":1}","197","1982","760","0","{""GEWEHR 43"":4,""BOMBING RUN"":7,""50mm KwK 39/1 [Sd.Kfz.234 Puma]"":10}","{""M1 GARAND"":1,""M1A1 THOMPSON"":1,""M1903 SPRINGFIELD"":1,""M6 37mm [M8 Greyhound]"":1}"
"76561198115926076","Ξ вит | Comrade Grimm","0","4","0","0","0","0.09","4","0","0","0","1160","131","{""VLKㆍV4ndry"":1,""VLKㆍCT-7567"":1,""GBI • SaMryn"":1,""VLKㆍムRaptorム"":1}","{}","120","205","800","0","{}","{""BAZOOKA"":1,""BROWNING M1919"":1,""155MM HOWITZER [M114]"":1,""75MM CANNON [Sherman M4A3(75)W]"":1}"
"76561198023310582","WhiskyPilot","15","0","15","15","0.34","0","0","1","0","0","2668","2668","{}","{""VLKㆍBLAST"":1,""VLKㆍBOREC"":1,""VLKㆍFejfi"":1,""VLKㆍizizi"":1,""VLKㆍV4ndry"":1,""VLKㆍWΦRRY"":2,""VLKㆍMaximus"":1,""VLKㆍBl4y3r CZ"":1,""VLKㆍHopity CZ"":1,""VLKㆍdrakobiec"":1,""VLKㆍRudysCze88"":1,""VLKㆍムRaptorム"":1,""VLKㆍ🅳🆆🅾🆁🅳"":2}","376","25","760","60","{""20MM KWK 30 [Sd.Kfz.121 Luchs]"":9,""COAXIAL MG34 [Sd.Kfz.121 Luchs]"":6}","{}"
"76561198096151526","Slug","0","2","0","0","0","0.05","2","0","0","0","153","131","{""VLKㆍV4ndry"":1,""GBI • SaMryn"":1}","{}","166","95","820","0","{}","{""BROWNING M1919"":1,""75MM CANNON [Sherman M4A3(75)W]"":1}"
"acdee5ca1ca55aa68661dfd766bfc50c","VLKㆍTripø","29","26","1.12","4","0.67","0.6","5","0","0","0","322","36","{""B3n"":1,""Xan"":1,""kapk"":1,""Vidar"":1,""Widow"":5,""=Ether="":1,""DeathVice"":1,""TheeЖone"":5,""=Wurlstar="":2,""Crazy_boots"":1,""Itz Noble55"":1,""MS | J-walk-"":2,""=AngeloDeLaMorte_TV="":3,""Bombardiro Crocodilo"":1}","{""Xan"":1,""Swift"":1,""Widow"":4,""Ralfus"":2,""=Ether="":2,""=Njordin="":3,""TheeЖone"":5,""=Wurlstar="":4,""=PrinceCoyote="":1,""Fortnite Placenta"":1,""=AngeloDeLaMorte_TV="":3,""Bombardiro Crocodilo"":2}","275","220","280","300","{""M1 GARAND"":24,""MK2 GRENADE"":2,""M1A1 THOMPSON"":3}","{""MG42"":2,""MP40"":2,""STG44"":9,""FG42 x4"":2,""GEWEHR 43"":9,""KARABINER 98K"":2}"
"76561198065870287","exel","27","30","0.9","6","0.62","0.69","4","0","0","0","202","30","{""VLKㆍKW"":1,""VLKㆍMajk"":3,""VLKㆍPeap"":1,""GBI • Ham"":1,""VLKㆍFejfi"":1,""VLKㆍGoLeM"":5,""VLKㆍLucky"":3,""VLKㆍV4ndry"":1,""VLKㆍWΦRRY"":1,""VLKㆍCT-7567"":5,""GBI • SaMryn"":3,""VLK • teresa"":2,""VLKㆍULTIMATE"":1,""Kempování ☂"":1,""VLK ㆍmatyáš"":1}","{""VLKㆍMajk"":2,""GBI • Ham"":1,""VLKㆍBLAST"":1,""VLKㆍGkost"":1,""VLKㆍGoLeM"":3,""VLKㆍLucky"":2,""VLKㆍV4ndry"":1,""VLKㆍWΦRRY"":1,""VLKㆍDominik"":1,""VLKㆍKrejcar"":1,""VLKㆍMaximus"":1,""GBI • SaMryn"":1,""VLK • teresa"":4,""VLKㆍSKILLIZ1"":1,""VLK ㆍmatyáš"":3,""VLKㆍLoreMaster"":1,""VLKㆍlakatoš59"":1,""zasraný táborník "":1}","382","50","440","80","{""MP40"":6,""STG44"":1,""GEWEHR 43"":1,""KARABINER 98K"":12,""PANZERSCHRECK"":7}","{""BAZOOKA"":1,""M1 GARAND"":15,""M1 CARBINE"":1,""BROWNING M1919"":5,""M1903 SPRINGFIELD"":1,""155MM HOWITZER [M114]"":5,""75MM CANNON [Sherman M4A3(75)W]"":1,""76MM M1 GUN [Sherman M4A3E2(76)]"":1}"
"76561198867986795","MS | J-walk-","40","27","1.48","12","0.92","0.62","6","0","3","1","213","24","{""VLKㆍMajk"":1,""VLKㆍmIKI"":1,""VLKㆍogmo"":1,""VLKㆍBLAST"":1,""VLKㆍBOREC"":2,""VLKㆍFejfi"":1,""VLKㆍGoLeM"":3,""VLKㆍizizi"":1,""VLKㆍWΦRRY"":1,""VLKㆍMaximus"":1,""GBI • SaMryn"":1,""VLK • teresa"":1,""VLKㆍHamibaba"":2,""VLKㆍULTIMATE"":1,""Kempování ☂"":2,""VLKㆍdrakobiec"":1,""VLKㆍRudysCze88"":1,""VLKㆍムRaptorム"":1,""zasraný táborník "":2,""VLKㆍrockNrollBombing"":1,""VLKㆍ^_راجنار_^_Anubis"":1}","{""VLKㆍMajk"":1,""VLKㆍogmo"":2,""GBI • Ham"":3,""VLKㆍFejfi"":1,""VLKㆍGkost"":1,""VLKㆍGoLeM"":1,""VLKㆍLucky"":1,""VLKㆍizizi"":2,""VLKㆍKejtha"":1,""VLKㆍTripø"":2,""VLKㆍV4ndry"":1,""VLKㆍWΦRRY"":1,""VLKㆍKrejcar"":2,""GBI • SaMryn"":1,""VLK • teresa"":1,""VLKㆍNinjonik"":1,""VLKㆍSandiary"":1,""Kempování ☂"":1,""VLK ㆍmatyáš"":3,""VLKㆍHopity CZ"":1,""VLKㆍdrakobiec"":3,""VLKㆍHellfuhRer"":3,""VLKㆍDesertFox19"":3,""zasraný táborník "":3}","408","70","460","140","{""MP40"":8,""STG44"":24,""FG42 x4"":6,""GEWEHR 43"":2}","{""M1 GARAND"":15,""M1918A2 BAR"":2,""MK2 GRENADE"":1,""M1A1 THOMPSON"":2,""BROWNING M1919"":6,""M6 37mm [M8 Greyhound]"":1}"
"76561198303363796","SolarEclipse","16","2","8","16","0.36","0.04","2","3","0","0","2364","131","{""VLKㆍV4ndry"":1,""VLKㆍBl4y3r CZ"":1}","{""VLKㆍogmo"":1,""VLKㆍFejfi"":3,""VLKㆍGkost"":1,""VLK • teresa"":1,""VLKㆍHellfuhRer"":4,""VLKㆍRudysCze88"":2,""VLKㆍŠtěpánCZ"":1,""VLKㆍムRaptorム"":2,""VLKㆍ🅳🆆🅾🆁🅳"":1}","189","25","820","0","{""COAXIAL MG34 [Sd.Kfz.181 Tiger 1]"":5,""88 KWK 36 L/56 [Sd.Kfz.181 Tiger 1]"":11}","{""M1 GARAND"":1,""75MM CANNON [Sherman M4A3(75)W]"":1}"
"76561198122717933","Kempování ☂","29","25","1.16","4","0.65","0.56","3","1","0","0","352","20","{""Rath"":4,""Vidar"":1,""Rob491"":1,""fatkid"":1,""=Ether="":2,""=Klink="":2,""LastLight"":2,""LegendXo7"":3,""MrKravs33"":1,""TheeЖone"":1,""Alotta Bush"":2,""Crazy_boots"":1,""MS | J-walk-"":1,""=Just Win Baby="":1,""=Gatrick Swayze="":1,""Fortnite Placenta"":1}","{""Rath"":1,""exel"":1,""kapk"":2,""Swift"":1,""Rob491"":1,""fatkid"":3,""=Ether="":1,""=Klink="":1,""=Njordin="":1,""LegendXo7"":1,""MrKravs33"":1,""TheeЖone"":2,""Itz Noble55"":2,""WindowGazer"":1,""MS | J-walk-"":2,""=Just Win Baby="":2,""=Gatrick Swayze="":2,""=Krombopulous_MYKL="":1,""=AngeloDeLaMorte_TV="":3}","321","135","340","260","{""BAZOOKA"":3,""M1 GARAND"":16,""M1918A2 BAR"":6,""MK2 GRENADE"":1,""57MM CANNON [M1 57mm]"":2,""M6 37mm [M8 Greyhound]"":1}","{""FG42"":1,""MG42"":2,""MP40"":2,""STG44"":6,""FG42 x4"":1,""SATCHEL"":1,""GEWEHR 43"":7,""KARABINER 98K"":1,""PANZERSCHRECK"":2,""COAXIAL MG34 [Sd.Kfz.181 Tiger 1]"":1,""75MM CANNON [Sd.Kfz.161 Panzer IV]"":1}"
"76561197960324656","More Ghana","2","4","0.5","1","0.04","0.09","2","0","0","0","1327","37","{""VLKㆍKW"":3,""VLKㆍvarinak"":1}","{""VLKㆍKW"":1,""VLKㆍvarinak"":1}","23","288","820","0","{""GEWEHR 43"":2}","{""M1 GARAND"":3,""M3 GREASE GUN"":1}"
"76561197984721877","VLKㆍmIKI","12","26","0.46","3","0.27","0.58","10","0","0","0","321","21","{""B3n"":1,""Xan"":1,""kapk"":3,""Vidar"":1,""Widow"":1,""Rob491"":1,""Will b"":1,""Krusader"":3,""DeathVice"":1,""LastLight"":3,""TheeЖone"":3,""Itz Noble55"":1,""=PrinceCoyote="":2,""Fortnite Placenta"":1,""Bombardiro Crocodilo"":2,""GBI • 🅼🅴🅻🅻🅾🆆"":1}","{""Vidar"":1,""Ralfus"":1,""Rob491"":1,""DeathVice"":1,""TheeЖone"":1,""=Wurlstar="":3,""Alotta Bush"":1,""MS | J-walk-"":1,""=PrinceCoyote="":1,""=AngeloDeLaMorte_TV="":1}","198","150","140","380","{""BAZOOKA"":2,""M1 GARAND"":10}","{""MG42"":3,""MP40"":2,""STG44"":6,""S-MINE"":1,""SATCHEL"":1,""GEWEHR 43"":4,""BOMBING RUN"":1,""KARABINER 98K"":2,""150MM HOWITZER [sFH 18]"":3,""88 KWK 36 L/56 [Sd.Kfz.181 Tiger 1]"":2,""COAXIAL MG34 [Sd.Kfz.161 Panzer IV]"":1}"
"76561198317583009","Rath","45","25","1.8","9","1","0.56","4","1","0","0","315","38","{""VLKㆍMajk"":1,""GBI • Ham"":1,""VLKㆍFejfi"":1,""VLKㆍGoLeM"":2,""VLKㆍLucky"":3,""VLKㆍV4ndry"":1,""VLKㆍCT-7567"":3,""VLKㆍMaximus"":1,""GBI • SaMryn"":4,""VLK • teresa"":5,""VLKㆍNinjonik"":1,""VLKㆍSandiary"":1,""Kempování ☂"":1}","{""VLKㆍKW"":1,""VLKㆍMajk"":6,""GBI • Ham"":2,""VLKㆍGkost"":5,""VLKㆍLucky"":6,""VLKㆍizizi"":1,""VLKㆍKejtha"":1,""VLKㆍWΦRRY"":1,""VLKㆍKrejcar"":5,""GBI • SaMryn"":2,""VLK • teresa"":2,""VLKㆍSKILLIZ1"":1,""VLKㆍSandiary"":1,""Kempování ☂"":4,""VLK ㆍmatyáš"":1,""VLKㆍHopity CZ"":1,""VLKㆍRudysCze88"":2,""VLKㆍŠtěpánCZ"":1,""VLKㆍムRaptorム"":1,""VLKㆍ^_راجنار_^_Anubis"":1}","419","279","480","100","{""MP40"":2,""STG44"":12,""FG42 x4"":6,""GEWEHR 43"":10,""KARABINER 98K"":11,""PANZERSCHRECK"":3,""M43 STIELHANDGRANATE"":1}","{""SATCHEL"":1,""M1 GARAND"":13,""M3 GREASE GUN"":1,""BROWNING M1919"":5,""M97 TRENCH GUN"":1,""155MM HOWITZER [M114]"":3,""M6 37mm [M8 Greyhound]"":1}"
"76561197979297513","fatkid","15","18","0.83","3","0.34","0.4","3","0","1","1","319","59","{""VLKㆍKW"":1,""VLKㆍMajk"":2,""VLKㆍGoLeM"":3,""VLKㆍLucky"":1,""VLKㆍMaximus"":1,""VLKㆍvarinak"":1,""GBI • SaMryn"":4,""VLK • teresa"":1,""VLKㆍSandiary"":1,""Kempování ☂"":3}","{""VLKㆍKW"":2,""VLKㆍMajk"":1,""VLKㆍPeap"":1,""VLKㆍGoLeM"":4,""VLKㆍLucky"":1,""VLKㆍKrejcar"":1,""VLKㆍvarinak"":3,""Kempování ☂"":1,""VLKㆍ^_راجنار_^_Anubis"":1}","187","619","700","20","{""GEWEHR 43"":15}","{""M1 GARAND"":12,""M1918A2 BAR"":1,""M3 GREASE GUN"":1,""BROWNING M1919"":3,""M6 37mm [M8 Greyhound]"":1}"
