"Player ID","Name","Kills","Deaths","K/D","Max kill streak","Kill(s) / minute","Death(s) / minute","Max death streak","Max TK streak","Death by TK","Death by TK Streak","(aprox.) Longest life min.","(aprox.) Shortest life secs.","Nemesis","Victim","Combat Effectiveness","Support Points","Defensive Points","Offensive Points","Weapons","Death by Weapons"
"76561198119806948","『V』 Mumm-Ra","0","8","0","0","0","0.09","8","0","0","0","1990","101","{""Widow"":1,""Crazy_boots"":1,""MatthewRShea"":1,""WinnableSleet"":1,""I_NoScoped_JFK"":1,""=Twisted Cards="":1,""Jizzbeard The Pirate"":2}","{}","969","0","1580","60","{}","{""SATCHEL"":1,""Stuart M5A1"":1,""PANZERSCHRECK"":2,""75MM CANNON [Sd.Kfz.161 Panzer IV]"":1,""88 KWK 36 L/56 [Sd.Kfz.181 Tiger 1]"":3}"
"76561198079076707","Swift","20","18","1.11","7","0.23","0.21","4","1","0","0","851","22","{""Vektorios"":6,""『V』XDM"":1,""Tangerino026"":1,""『V』P4nd4"":1,""『V』Napalm"":1,""『V』Mordeka"":1,""『V』G T O ☯"":1,""『V』PingaComLimão"":2,""『V』SHENLONG 神龙"":3,""『V』Tracks_GT [CoBrA]"":1}","{""guizera"":1,""Vektorios"":3,""『V』XDM"":1,""『V』Miltin"":3,""『V』Napalm"":1,""『V』Mordeka"":1,""『V』Quintino"":2,""『V』Rasta ツ"":3,""『V』SHENLONG 神龙"":3,""『V』Tracks_GT [CoBrA]"":2}","289","0","1480","40","{""MG42"":17,""LUGER P08"":2,""WALTHER P38"":1}","{""BAZOOKA"":1,""SATCHEL"":2,""M3 KNIFE"":1,""M1 GARAND"":8,""M1 CARBINE"":2,""M97 TRENCH GUN"":2,""75MM CANNON [Sherman M4A3(75)W]"":1,""76MM M1 GUN [Sherman M4A3E2(76)]"":1}"
"76561198867986795","MS | J-walk-","72","45","1.6","9","0.84","0.53","7","0","2","1","362","14","{""Tico Liro"":3,""Kromatic44"":5,""V HenriqueW"":1,""『V』Ross"":6,""『V』Miope"":2,""『V』andso"":4,""『V』R4TBOY"":3,""『V』eeeedu1"":1,""『V』Barão V"":1,""『V』SpearooW"":4,""『V』Rasta ツ"":1,""『V』Skyline:."":1,""『V』Afanalbeto"":4,""『V』BooTiiNhaS"":1,""『V』Malandrowski"":1,""『V』PingaComLimão"":2,""『V』O Engel/YouTube"":1,""『V』A Brazilian Noob"":2,""『V』[CoBrA] Sartori*"":1,""『V』 «† PINICO †»"":1}","{""Tico Liro"":12,""Kromatic44"":10,""V HenriqueW"":4,""『V』Ross"":4,""『V』Miope"":2,""『V』andso"":4,""『V』Napalm"":2,""『Vr』GATINHO"":2,""『V』Quintino"":1,""『V』SpearooW"":2,""『V』Rasta ツ"":3,""『V』BooTiiNhaS"":6,""『V』Malandrowski"":8,""『V』VonMackΞnsen"":1,""『V』PingaComLimão"":1,""『V』A Brazilian Noob"":1,""『V』[CoBrA] Sartori*"":5,""『V』Tracks_GT [CoBrA]"":1,""『V』• « TRUX » •"":2,""『V』 «† PINICO †»"":1}","515","790","1140","240","{""GEWEHR 43"":72}","{""BAZOOKA"":1,""M1 GARAND"":31,""M1 CARBINE"":3,""M1918A2 BAR"":1,""M1A1 THOMPSON"":1,""M3 GREASE GUN"":1,""BROWNING M1919"":1,""M1903 SPRINGFIELD"":1,""155MM HOWITZER [M114]"":4,""57MM CANNON [M1 57mm]"":1}"
"76561199212348891","『V』BooTiiNhaS","49","76","0.64","14","0.57","0.89","8","0","1","1","400","15","{""Widow"":6,""Ralfus"":1,""fatkid"":2,""R E A P"":3,""D' Bearz"":1,""Ж gibbs"":1,""Ж | B3n"":5,""DeathVice"":8,""=Wurlstar="":4,""Crazy_boots"":1,""MS | J-walk-"":6,""PyrochemЖst"":1,""Vomit Coffin"":2,""WinnableSleet"":2,""=LordFarquaad="":2,""I_NoScoped_JFK"":2,""Ж︎ | =KaPk="":3,""Ж︎ | =Klink="":5,""ﾒ Bobothemonk"":1,""=BootySmasher69="":4,""〖★〗Krusader"":14,""=AngeloDeLaMorte_TV="":2}","{""Widow"":5,""fatkid"":2,""R E A P"":3,""Ж gibbs"":1,""Ж | B3n"":7,""Ж | Rath"":1,""=Wurlstar="":1,""Crazy_boots"":1,""MS | J-walk-"":1,""Vomit Coffin"":1,""=LordFarquaad="":8,""Ж︎ | =KaPk="":5,""Ж︎ | =Klink="":6,""ﾒ Bobothemonk"":1,""=BootySmasher69="":3,""=Krombopulous_MYKL="":1,""=AngeloDeLaMorte_TV="":2}","367","200","820","320","{""BAZOOKA"":2,""M1 GARAND"":47}","{""MG42"":10,""MP40"":3,""STG44"":14,""FG42 x4"":1,""GEWEHR 43"":28,""KARABINER 98K"":3,""PANZERSCHRECK"":1,""150MM HOWITZER [sFH 18]"":13,""GMC CCKW 353 (Transport)"":1,""COAXIAL MG34 [Sd.Kfz.181 Tiger 1]"":2}"
"d41ea6dcf2c830ef02708d1d154f14b4","LegendXo7","43","16","2.69","8","0.5","0.19","3","0","3","1","658","49","{""『V』XDM"":1,""『V』h4v0c"":2,""『V』Napalm"":1,""『V』Berlota"":7,""『V』Rasta ツ"":1,""『V』Cigarro_Man"":1,""『V』O Engel/YouTube"":2,""『V』A Brazilian Noob"":1}","{""『V』P4nd4"":1,""『V』h4v0c"":8,""『Vr』reese"":2,""『V』Miltin"":1,""『V』R4TBOY"":1,""『V』Berlota"":7,""『V』Mordeka"":3,""『V』G T O ☯"":1,""『V』Rasta ツ"":1,""『V』Cigarro_Man"":5,""『V』SoldierMacedo"":1,""『V』PingaComLimão"":2,""『V』O Engel/YouTube"":8,""『V』A Brazilian Noob"":2}","428","250","1300","0","{""FG42"":21,""STG44"":17,""GEWEHR 43"":2,""PANZERSCHRECK"":3}","{""M1 GARAND"":15,""M1A1 THOMPSON"":1}"
"76561198346580123","Crazy_boots","36","54","0.67","3","0.42","0.63","9","0","0","0","249","25","{""Tico Liro"":1,""Kromatic44"":2,""『V』XDM"":2,""『V』Ross"":2,""Tangerino026"":2,""『V』Miope"":1,""『V』P4nd4"":1,""『Vr』Daren"":12,""『Vr』reese"":1,""『V』Napalm"":2,""『V』R4TBOY"":1,""『V』O_Padre"":1,""『V』eeeedu1"":2,""『V』 DrFritz"":1,""『V』Barão V"":2,""『V』Quintino"":1,""『V』SpearooW"":1,""『V』G T O ☯"":1,""『V』Skyline:."":4,""『V』Afanalbeto"":1,""『V』BooTiiNhaS"":1,""『V』Malandrowski"":2,""『V』VonMackΞnsen"":3,""『V』A Brazilian Noob"":2,""『V』[CoBrA] Sartori*"":2,""『V』• « TRUX » •"":2,""『V』 «† PINICO †»"":1}","{""Tico Liro"":1,""Kromatic44"":2,""『V』Ryu"":1,""Tangerino026"":1,""『Vr』Daren"":1,""『V』Napalm"":1,""『V』R4TBOY"":2,""『V』eeeedu1"":5,""『V』 DrFritz"":8,""『V』 Mumm-Ra"":1,""『V』Barão V"":2,""『V』SpearooW"":1,""『V』Rasta ツ"":1,""『V』Skyline:."":2,""『V』BooTiiNhaS"":1,""『Vr』AdrianoPessoa"":1,""『V』PingaComLimão"":1,""『V』A Brazilian Noob"":3,""『V』• « TRUX » •"":1}","399","470","1160","0","{""STG44"":2,""SATCHEL"":2,""GEWEHR 43"":8,""KARABINER 98K"":7,""PANZERSCHRECK"":15,""M43 STIELHANDGRANATE"":2}","{""M1 GARAND"":30,""M1 CARBINE"":1,""M1918A2 BAR"":4,""MK2 GRENADE"":1,""M1A1 THOMPSON"":1,""BROWNING M1919"":11,""155MM HOWITZER [M114]"":1,""57MM CANNON [M1 57mm]"":1,""COAXIAL M1919 [Stuart M5A1]"":1,""HULL M1919 [Sherman M4A3(75)W]"":1,""COAXIAL M1919 [Sherman M4A3E2(76)]"":2}"
"76561197991114815","DeathVice","113","19","5.95","21","1.32","0.22","2","1","0","0","844","68","{""Tico Liro"":1,""Vektorios"":2,""『V』Ryu"":1,""『V』XDM"":1,""『V』Ross"":1,""『V』Miope"":2,""『V』P4nd4"":1,""『V』BODOQUE"":2,""『V』Mordeka"":1,""『V』eeeedu1"":1,""『V』Malandrowski"":1,""『V』VonMackΞnsen"":2,""『V』O Engel/YouTube"":1,""『V』• « TRUX » •"":2}","{""guizera"":1,""Tico Liro"":2,""Vektorios"":1,""Kromatic44"":1,""『V』XDM"":2,""V HenriqueW"":8,""『V』Ross"":5,""『V』Miope"":3,""『V』andso"":1,""『V』h4v0c"":1,""『Vr』Daren"":9,""『V』R4TBOY"":12,""『V』BODOQUE"":1,""『V』Berlota"":1,""『V』Mordeka"":1,""『V』O_Padre"":2,""『V』eeeedu1"":7,""『Vr』GATINHO"":6,""『V』 DrFritz"":4,""『V』Barão V"":7,""『V』SpearooW"":8,""『V』Rasta ツ"":1,""『V』Skyline:."":5,""『V』BooTiiNhaS"":8,""『V』Malandrowski"":4,""『V』PingaComLimão"":5,""『V』O Engel/YouTube"":2,""『V』A Brazilian Noob"":2,""『V』Tracks_GT [CoBrA]"":1,""『V』• « TRUX » •"":1,""『V』 «† PINICO †»"":1}","797","25","1520","0","{""MG42"":112,""STG44"":1}","{""SATCHEL"":1,""UNKNOWN"":1,""M3 KNIFE"":1,""M1 GARAND"":9,""M1918A2 BAR"":2,""BROWNING M1919"":1,""M6 37mm [M8 Greyhound]"":2,""75MM CANNON [Sherman M4A3(75)W]"":1,""76MM M1 GUN [Sherman M4A3E2(76)]"":1}"
"76561198100992231","Vomit Coffin","61","57","1.07","9","0.71","0.67","9","0","1","1","522","19","{""guizera"":1,""Tico Liro"":2,""Kromatic44"":1,""『V』KJWY"":1,""『V』Ross"":3,""Tangerino026"":1,""『V』Miope"":5,""『V』P4nd4"":1,""『V』andso"":2,""『Vr』Daren"":10,""『V』Miltin"":2,""『V』Napalm"":3,""『V』O_Padre"":4,""『V』eeeedu1"":5,""『Vr』GATINHO"":1,""『V』Barão V"":2,""『V』Quintino"":1,""『V』G T O ☯"":1,""『V』Afanalbeto"":4,""『V』BooTiiNhaS"":1,""『V』VonMackΞnsen"":3,""『V』Peixotralha (WTHr)"":1,""『V』 «† PINICO †»"":2}","{""guizera"":1,""Tico Liro"":4,""Kromatic44"":4,""『V』XDM"":3,""V HenriqueW"":1,""『V』Ross"":1,""『V』Miope"":4,""『V』andso"":3,""『Vr』Daren"":1,""『V』Miltin"":1,""『V』R4TBOY"":4,""『V』BODOQUE"":1,""『V』Mordeka"":1,""『V』O_Padre"":2,""『V』eeeedu1"":1,""『Vr』GATINHO"":1,""『V』 DrFritz"":5,""『V』Barão V"":1,""『V』Quintino"":1,""『V』SpearooW"":3,""『V』G T O ☯"":2,""『V』Rasta ツ"":2,""『V』Skyline:."":2,""『V』BooTiiNhaS"":2,""『V』Malandrowski"":1,""『V』VonMackΞnsen"":3,""『Vr』AdrianoPessoa"":1,""『V』A Brazilian Noob"":1,""『V』[CoBrA] Sartori*"":1,""『V』Tracks_GT [CoBrA]"":1,""『V』• « TRUX » •"":1,""『V』 «† PINICO †»"":1}","431","3070","1060","80","{""MG42"":9,""MP40"":1,""GEWEHR 43"":51}","{""BAZOOKA"":1,""M1 GARAND"":30,""BOMBING RUN"":1,""M1918A2 BAR"":4,""MK2 GRENADE"":1,""STRAFING RUN"":1,""BROWNING M1919"":11,""155MM HOWITZER [M114]"":4,""57MM CANNON [M1 57mm]"":1,""37MM CANNON [Stuart M5A1]"":1,""HULL M1919 [Sherman M4A3(75)W]"":1,""76MM M1 GUN [Sherman M4A3E2(76)]"":1}"
"76561198188104165","eyzmin","0","5","0","0","0","0.06","5","0","0","0","3068","27","{""『V』Ryu"":1,""Tangerino026"":1,""『V』P4nd4"":1,""『V』eeeedu1"":1,""『V』Afanalbeto"":1}","{}","735","255","1600","20","{}","{""M1 GARAND"":1,""155MM HOWITZER [M114]"":1,""76MM M1 GUN [Sherman M4A3E2(76)]"":3}"
"7469735fa2466cfeba1cdcff4209af4e","Tangerino026","36","8","4.5","15","0.42","0.09","2","2","1","1","1990","101","{""Widow"":1,""Crazy_boots"":1,""MatthewRShea"":1,""WinnableSleet"":1,""I_NoScoped_JFK"":1,""=Twisted Cards="":1,""Jizzbeard The Pirate"":2}","{""Swift"":1,""Widow"":2,""Tomato"":4,""eyzmin"":1,""D' Bearz"":1,""ULFBERHT"":2,""Ж | B3n"":3,""=R3dbeard="":1,""=Wurlstar="":1,""Big Chonky"":1,""Crazy_boots"":2,""Vomit Coffin"":1,""WinnableSleet"":3,""=Twisted Cards="":2,""Ж︎ | =Klink="":2,""ﾒ Bobothemonk"":2,""BOTИ | Archytek"":1,""Ж | =Alotta Bush="":2,""Jizzbeard The Pirate"":1,""вит | Phat_Cheeks57"":3}","969","0","1540","80","{""M6 37mm [M8 Greyhound]"":2,""37MM CANNON [Stuart M5A1]"":2,""COAXIAL M1919 [Stuart M5A1]"":1,""75MM CANNON [Sherman M4A3(75)W]"":2,""76MM M1 GUN [Sherman M4A3E2(76)]"":19,""COAXIAL M1919 [Sherman M4A3(75)W]"":1,""COAXIAL M1919 [Sherman M4A3E2(76)]"":9}","{""SATCHEL"":1,""PANZERSCHRECK"":3,""75MM CANNON [Sd.Kfz.161 Panzer IV]"":1,""88 KWK 36 L/56 [Sd.Kfz.181 Tiger 1]"":3}"
"76561199213327186","вит | Phat_Cheeks57","6","4","1.5","6","0.07","0.05","4","0","0","0","1426","628","{""『V』Ryu"":1,""Tangerino026"":3}","{""『V』andso"":1,""『Vr』Daren"":1,""『V』Berlota"":1,""『Vr』GATINHO"":1,""『V』A Brazilian Noob"":2}","135","15","1640","60","{""COAXIAL MG34 [Sd.Kfz.181 Tiger 1]"":2,""88 KWK 36 L/56 [Sd.Kfz.181 Tiger 1]"":4}","{""76MM M1 GUN [Sherman M4A3E2(76)]"":4}"
"76561198152439337","『V』Cigarro_Man","21","31","0.68","5","0.25","0.36","7","0","0","0","404","22","{""=Caono="":1,""=Nerdy="":7,""=Vidar="":4,""D' Bearz"":1,""LegendXo7"":5,""=LordBarst="":7,""Mike Litoris"":1,""Evil Santa 28"":1,""=PrinceCoyote="":2,""=Champion Sounds="":2}","{""Will b"":1,""=Nerdy="":6,""=Vidar="":2,""LegendXo7"":1,""=LordBarst="":3,""Mike Litoris"":2,""=PrinceCoyote="":3,""I_NoScoped_JFK"":1,""=Champion Sounds="":1,""Ж | =Alotta Bush="":1}","213","0","80","980","{""M1 GARAND"":20,""M97 TRENCH GUN"":1}","{""FG42"":1,""MP40"":1,""STG44"":4,""UNKNOWN"":1,""GEWEHR 43"":22,""KARABINER 98K"":2}"
"76561198052385810","Jizzbeard The Pirate","27","4","6.75","15","0.32","0.05","2","1","0","0","3068","75","{""『V』Ryu"":1,""Tangerino026"":1,""『V』P4nd4"":1,""『V』Napalm"":1}","{""『V』Ryu"":1,""『V』KJWY"":1,""Tangerino026"":2,""『V』Miope"":1,""『V』P4nd4"":2,""『Vr』Daren"":1,""『Vr』reese"":2,""『V』R4TBOY"":2,""『V』BODOQUE"":1,""『V』O_Padre"":1,""『V』eeeedu1"":1,""『V』 DrFritz"":1,""『V』 Mumm-Ra"":2,""『V』Barão V"":1,""『V』Quintino"":1,""『V』Skyline:."":1,""『V』SoldierMacedo"":2,""『Vr』AdrianoPessoa"":2,""『V』PingaComLimão"":1,""『V』A Brazilian Noob"":1}","735","140","1600","20","{""COAXIAL MG34 [Sd.Kfz.121 Luchs]"":1,""COAXIAL MG34 [Sd.Kfz.181 Tiger 1]"":6,""88 KWK 36 L/56 [Sd.Kfz.181 Tiger 1]"":20}","{""M1 GARAND"":1,""76MM M1 GUN [Sherman M4A3E2(76)]"":3}"
